nodes,edges,avg_degree,max_degree,density,diameter,radius,clustering,avg_shortest_path,degree_centrality_mean,degree_centrality_max,betweenness_mean,closeness_mean,centralization,avg_temporal_weight,diffusion_speed,branching_factor,leaf_ratio,label
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,11.0,6.0,0.0,5.324675324675325,0.09090909090909091,0.14285714285714285,0.21623376623376622,0.19596683377273338,0.05714285714285714,0.5061280617416002,0.15171185729177725,1.4,0.3181818181818182,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,12.0,6.0,0.0,6.315966386554622,0.05714285714285713,0.08823529411764705,0.16108989050165518,0.16489627537702298,0.03297682709447415,0.5353384614585511,0.16828634541733034,1.4166666666666667,0.3142857142857143,organic
17.0,16.0,1.8823529411764706,2.0,0.11764705882352941,16.0,8.0,0.0,6.0,0.11764705882352941,0.125,0.33333333333333337,0.17448701419372717,0.008333333333333333,0.5866680683221979,0.20830385945169533,1.0,0.058823529411764705,organic
20.0,19.0,1.9,3.0,0.1,11.0,6.0,0.0,4.9526315789473685,0.09999999999999998,0.15789473684210525,0.21959064327485378,0.21150890314758,0.06432748538011696,0.5211134395812633,0.15928745049193835,1.2666666666666666,0.25,organic
34.0,33.0,1.9411764705882353,3.0,0.058823529411764705,16.0,8.0,0.0,7.652406417112299,0.058823529411764705,0.09090909090909091,0.20788770053475936,0.1365759029875225,0.03409090909090909,0.5778790125160548,0.2000291309590287,1.2222222222222223,0.20588235294117646,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,11.0,6.0,0.0,5.094202898550725,0.08333333333333333,0.13043478260869565,0.18610013175230566,0.20694933247953687,0.05138339920948616,0.5035735739434289,0.1543150802116421,1.2777777777777777,0.25,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,7.0,4.0,0.0,3.801169590643275,0.10526315789473684,0.16666666666666666,0.1647746818025456,0.2737250595105418,0.06862745098039215,0.5481060671843154,0.1738705749288402,1.8,0.47368421052631576,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,8.0,4.0,0.0,3.8131868131868134,0.14285714285714285,0.23076923076923078,0.2344322344322344,0.275733745729674,0.10256410256410257,0.6035734261915411,0.21670648587202168,1.1818181818181819,0.21428571428571427,organic
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5644440654978509,0.19237411865222734,1.0,0.05263157894736842,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,7.0,4.0,0.0,3.378787878787879,0.16666666666666663,0.2727272727272727,0.23787878787878788,0.30807245462693994,0.12727272727272726,0.5507259232012915,0.18078601836886937,1.5714285714285714,0.4166666666666667,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.5537839586761215,0.1818754823160484,1.0,0.047619047619047616,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,11.0,6.0,0.0,5.637566137566138,0.07142857142857142,0.1111111111111111,0.1783679283679284,0.18544976954466577,0.042735042735042736,0.5391214178492417,0.17206382521256344,1.4210526315789473,0.32142857142857145,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,9.0,5.0,0.0,5.110344827586207,0.06666666666666668,0.10344827586206896,0.14679802955665025,0.20299270869746192,0.03940886699507389,0.5449782344155005,0.1712672407813712,1.6111111111111112,0.4,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,14.0,7.0,0.0,6.524137931034483,0.06666666666666668,0.10344827586206896,0.19729064039408867,0.1600483798921413,0.03940886699507389,0.5327841554857371,0.16764629781639587,1.3181818181818181,0.26666666666666666,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,13.0,7.0,0.0,5.688405797101449,0.08333333333333333,0.13043478260869565,0.21310935441370224,0.18512761964999447,0.05138339920948616,0.5955175723029044,0.21257936601342417,1.2105263157894737,0.20833333333333334,organic
13.0,12.0,1.8461538461538463,2.0,0.15384615384615385,12.0,6.0,0.0,4.666666666666667,0.15384615384615388,0.16666666666666666,0.33333333333333337,0.22429811943779773,0.01515151515151515,0.5926468087942962,0.22022019474147933,1.0,0.07692307692307693,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,12.0,6.0,0.0,5.555555555555555,0.07142857142857141,0.1111111111111111,0.17521367521367523,0.1899426657903465,0.042735042735042736,0.5730794802599783,0.19220757144936798,1.173913043478261,0.17857142857142858,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,20.0,10.0,0.0,8.161375661375661,0.07142857142857141,0.1111111111111111,0.2754375254375255,0.12760748853173437,0.042735042735042736,0.550643328732436,0.18306996977260523,1.2272727272727273,0.21428571428571427,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,11.0,6.0,0.0,5.496376811594203,0.08333333333333333,0.13043478260869565,0.2043807641633729,0.18926046983974495,0.05138339920948616,0.5264874306156954,0.16207346176243867,1.5333333333333334,0.375,organic
21.0,20.0,1.9047619047619047,3.0,0.09523809523809523,14.0,7.0,0.0,6.114285714285714,0.09523809523809523,0.15000000000000002,0.26917293233082706,0.17117622502744653,0.060526315789473706,0.5535862070533221,0.18440407403963907,1.25,0.23809523809523808,organic
20.0,19.0,1.9,3.0,0.1,9.0,5.0,0.0,4.442105263157894,0.09999999999999998,0.15789473684210525,0.19122807017543858,0.23670019245194776,0.06432748538011696,0.5202365444401863,0.15766522368418312,1.4615384615384615,0.35,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,12.0,6.0,0.0,5.567099567099567,0.09090909090909091,0.14285714285714285,0.2283549783549784,0.18641249931842666,0.05714285714285714,0.5490816281785218,0.17708597902051415,1.4,0.3181818181818182,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,10.0,5.0,0.0,5.360919540229885,0.06666666666666668,0.10344827586206896,0.15574712643678162,0.19442355961201585,0.03940886699507389,0.5156567106703807,0.15789748453895958,1.5263157894736843,0.36666666666666664,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,9.0,5.0,0.0,4.805194805194805,0.09090909090909091,0.14285714285714285,0.19025974025974032,0.21641284002449668,0.05714285714285714,0.526893259323471,0.1621243673819213,1.6153846153846154,0.4090909090909091,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,9.0,5.0,0.0,4.608695652173913,0.08695652173913042,0.13636363636363635,0.17184265010351968,0.22742246834804924,0.054112554112554105,0.5367786903676058,0.1659919605680429,1.5714285714285714,0.391304347826087,organic
17.0,16.0,1.8823529411764706,2.0,0.11764705882352941,16.0,8.0,0.0,6.0,0.11764705882352941,0.125,0.33333333333333337,0.17448701419372717,0.008333333333333333,0.5436405838280753,0.17597258812016234,1.0,0.058823529411764705,organic
17.0,16.0,1.8823529411764706,2.0,0.11764705882352941,16.0,8.0,0.0,6.0,0.11764705882352941,0.125,0.33333333333333337,0.17448701419372717,0.008333333333333333,0.5876709256206194,0.2085418080157335,1.0,0.058823529411764705,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,7.0,4.0,0.0,3.515151515151515,0.16666666666666663,0.2727272727272727,0.2515151515151515,0.2965938138540441,0.12727272727272726,0.579571942111354,0.20478668628815047,1.5714285714285714,0.4166666666666667,organic
23.0,22.0,1.9130434782608696,2.0,0.08695652173913043,22.0,11.0,0.0,8.0,0.08695652173913042,0.09090909090909091,0.33333333333333337,0.1308809314946403,0.004329004329004329,0.5796613085086108,0.19893253275755346,1.0,0.043478260869565216,organic
32.0,31.0,1.9375,3.0,0.0625,14.0,7.0,0.0,6.578629032258065,0.0625,0.0967741935483871,0.18595430107526884,0.15961581948398967,0.03655913978494623,0.5965278296194136,0.2093234445475511,1.1923076923076923,0.1875,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,9.0,5.0,0.0,4.544117647058823,0.11764705882352941,0.1875,0.23627450980392156,0.2277410010287162,0.07916666666666666,0.5266651937192831,0.16191097538830848,1.6,0.4117647058823529,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,12.0,6.0,0.0,5.0,0.11764705882352941,0.1875,0.26666666666666666,0.20886897486915637,0.07916666666666666,0.5487280277280744,0.18003217944144592,1.2307692307692308,0.23529411764705882,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,14.0,7.0,0.0,5.730994152046784,0.10526315789473684,0.16666666666666666,0.27829377364981084,0.18326733770613898,0.06862745098039215,0.5526593595631945,0.18228443701713207,1.125,0.15789473684210525,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,16.0,8.0,0.0,7.202298850574713,0.06666666666666668,0.10344827586206896,0.2215106732348112,0.1454507619150201,0.03940886699507389,0.5512646307139959,0.18274070458364322,1.2083333333333333,0.2,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,10.0,5.0,0.0,5.397849462365591,0.06451612903225808,0.1,0.15164998146088246,0.19309281872025197,0.037931034482758634,0.5099805140767866,0.15474825786598292,1.5,0.3548387096774194,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,10.0,5.0,0.0,4.8311688311688314,0.09090909090909093,0.14285714285714285,0.19155844155844157,0.21857487294370023,0.05714285714285714,0.576264172021695,0.19961556643779252,1.1666666666666667,0.18181818181818182,organic
22.0,21.0,1.9090909090909092,2.0,0.09090909090909091,21.0,11.0,0.0,7.666666666666667,0.09090909090909091,0.09523809523809523,0.33333333333333337,0.13656958025555116,0.0047619047619047615,0.5513307330276186,0.18266623883770966,1.0,0.045454545454545456,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5724003014492003,0.19577355665481425,1.0,0.0625,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,16.0,8.0,0.0,6.672364672364672,0.07407407407407407,0.11538461538461539,0.22689458689458689,0.15854956388205715,0.04461538461538462,0.5729692741686674,0.2003088470982515,1.0833333333333333,0.1111111111111111,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,8.0,4.0,0.0,4.128654970760234,0.10526315789473684,0.16666666666666666,0.18403852769177848,0.2543689409936709,0.06862745098039215,0.5280719838708033,0.1629863846821881,1.3846153846153846,0.3157894736842105,organic
32.0,31.0,1.9375,3.0,0.0625,17.0,9.0,0.0,7.75,0.0625,0.0967741935483871,0.22499999999999998,0.1339816604710561,0.03655913978494623,0.5739101161084564,0.19657946393053022,1.24,0.21875,organic
34.0,33.0,1.9411764705882353,3.0,0.058823529411764705,8.0,4.0,0.0,4.96969696969697,0.058823529411764705,0.09090909090909091,0.1240530303030303,0.20836158619151698,0.03409090909090909,0.5302227304155895,0.16200126541366944,1.8333333333333333,0.47058823529411764,organic
31.0,30.0,1.935483870967742,2.0,0.06451612903225806,30.0,15.0,0.0,10.666666666666666,0.06451612903225806,0.06666666666666667,0.3333333333333333,0.09816703524379697,0.0022988505747126436,0.5495405652952885,0.18063966214485375,1.0,0.03225806451612903,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.5645363620050559,0.1900477056631776,1.0,0.06666666666666667,organic
29.0,28.0,1.9310344827586208,2.0,0.06896551724137931,28.0,14.0,0.0,10.0,0.06896551724137931,0.07142857142857142,0.3333333333333332,0.10471032464841502,0.0026455026455026454,0.5465687224640255,0.18040137032976822,1.0,0.034482758620689655,organic
14.0,13.0,1.8571428571428572,2.0,0.14285714285714285,13.0,7.0,0.0,5.0,0.14285714285714285,0.15384615384615385,0.3333333333333333,0.20935805366845697,0.012820512820512822,0.5708434588759915,0.19190757553726842,1.0,0.07142857142857142,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,25.0,13.0,0.0,9.597701149425287,0.06666666666666667,0.10344827586206896,0.30706075533661736,0.10846452704167686,0.03940886699507389,0.5587607943321442,0.1847964149300289,1.0740740740740742,0.1,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,8.0,4.0,0.0,4.3768115942028984,0.08333333333333333,0.13043478260869565,0.15349143610013175,0.23786288895015104,0.05138339920948616,0.5506843566213807,0.1816231918780969,1.6428571428571428,0.4166666666666667,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.5058121265873076,0.15352618189887726,1.0,0.06666666666666667,organic
31.0,30.0,1.935483870967742,2.0,0.06451612903225806,30.0,15.0,0.0,10.666666666666666,0.06451612903225806,0.06666666666666667,0.3333333333333333,0.09816703524379697,0.0022988505747126436,0.556232655204139,0.1851646669994932,1.0,0.03225806451612903,organic
29.0,28.0,1.9310344827586208,2.0,0.06896551724137931,28.0,14.0,0.0,10.0,0.06896551724137931,0.07142857142857142,0.3333333333333332,0.10471032464841502,0.0026455026455026454,0.560822203232717,0.1880472446021697,1.0,0.034482758620689655,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,14.0,7.0,0.0,5.632352941176471,0.11764705882352941,0.1875,0.3088235294117647,0.18499077660530944,0.07916666666666666,0.5613627473178138,0.18837567812226774,1.1428571428571428,0.17647058823529413,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,8.0,4.0,0.0,4.359307359307359,0.09090909090909091,0.14285714285714285,0.16796536796536798,0.24033671026459819,0.05714285714285714,0.5200458257265519,0.15771910269055694,1.4,0.3181818181818182,organic
13.0,12.0,1.8461538461538463,2.0,0.15384615384615385,12.0,6.0,0.0,4.666666666666667,0.15384615384615388,0.16666666666666666,0.33333333333333337,0.22429811943779773,0.01515151515151515,0.5304443604982604,0.16753330236284592,1.0,0.07692307692307693,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,13.0,7.0,0.0,5.970443349753695,0.06896551724137932,0.10714285714285714,0.18409049443532202,0.17711470954617045,0.041005291005290996,0.589179870074931,0.20732975138028234,1.1666666666666667,0.1724137931034483,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,12.0,6.0,0.0,5.916256157635468,0.06896551724137932,0.10714285714285714,0.18208356139390622,0.17860769369727683,0.041005291005290996,0.568952733856919,0.19012944275941712,1.2173913043478262,0.20689655172413793,organic
32.0,31.0,1.9375,3.0,0.0625,11.0,6.0,0.0,5.719758064516129,0.0625,0.0967741935483871,0.1573252688172043,0.18206051623019626,0.03655913978494623,0.5190808981376491,0.15918248782215016,1.4761904761904763,0.34375,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,9.0,5.0,0.0,4.840579710144928,0.08333333333333333,0.13043478260869565,0.17457180500658762,0.21562132748560248,0.05138339920948616,0.5291194967881432,0.16494221715943666,1.6428571428571428,0.4166666666666667,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,9.0,5.0,0.0,3.909090909090909,0.16666666666666666,0.2727272727272727,0.29090909090909084,0.267489730916963,0.12727272727272726,0.5503178612680104,0.18189852316761507,1.2222222222222223,0.25,organic
29.0,28.0,1.9310344827586208,2.0,0.06896551724137931,28.0,14.0,0.0,10.0,0.06896551724137931,0.07142857142857142,0.3333333333333332,0.10471032464841502,0.0026455026455026454,0.5540622382774171,0.1869118531181409,1.0,0.034482758620689655,organic
23.0,22.0,1.9130434782608696,2.0,0.08695652173913043,22.0,11.0,0.0,8.0,0.08695652173913042,0.09090909090909091,0.33333333333333337,0.1308809314946403,0.004329004329004329,0.5202208120088923,0.16392375762682562,1.0,0.043478260869565216,organic
26.0,25.0,1.9230769230769231,3.0,0.07692307692307693,10.0,5.0,0.0,5.049230769230769,0.07692307692307693,0.12,0.1687179487179487,0.20652407853874039,0.04666666666666666,0.5356872046498782,0.16986842596576002,1.4705882352941178,0.34615384615384615,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,8.0,4.0,0.0,3.6515151515151514,0.16666666666666663,0.2727272727272727,0.26515151515151514,0.28679022700774953,0.12727272727272726,0.542332149482906,0.1743861140370281,1.375,0.3333333333333333,organic
32.0,31.0,1.9375,2.0,0.0625,31.0,16.0,0.0,11.0,0.0625,0.06451612903225806,0.3333333333333333,0.09519273882019472,0.002150537634408602,0.5495873535289397,0.18141015996885676,1.0,0.03125,organic
34.0,33.0,1.9411764705882353,2.0,0.058823529411764705,33.0,17.0,0.0,11.666666666666666,0.058823529411764705,0.06060606060606061,0.33333333333333337,0.08975391261492588,0.001893939393939394,0.547188593981674,0.18061375147252948,1.0,0.029411764705882353,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,11.0,6.0,0.0,5.22463768115942,0.08333333333333333,0.13043478260869565,0.19202898550724634,0.20210550082881373,0.05138339920948616,0.5617221155838756,0.18741615771050613,1.2105263157894737,0.20833333333333334,organic
35.0,34.0,1.9428571428571428,2.0,0.05714285714285714,34.0,17.0,0.0,12.0,0.05714285714285714,0.058823529411764705,0.33333333333333326,0.08726107067304845,0.0017825311942959,0.5493190174761013,0.17887757742426574,1.0,0.02857142857142857,organic
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5443963191935892,0.17857829396068614,1.0,0.05263157894736842,organic
29.0,28.0,1.9310344827586208,3.0,0.06896551724137931,13.0,7.0,0.0,6.3399014778325125,0.06896551724137931,0.10714285714285714,0.19777412880861156,0.1656262755006766,0.041005291005290996,0.5809791370856837,0.1974793872684278,1.1666666666666667,0.1724137931034483,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,10.0,5.0,0.0,5.116809116809117,0.07407407407407407,0.11538461538461539,0.16467236467236468,0.2029019804498335,0.04461538461538462,0.5766935941797453,0.1975877793484212,1.625,0.4074074074074074,organic
22.0,21.0,1.9090909090909092,3.0,0.09090909090909091,12.0,6.0,0.0,5.406926406926407,0.09090909090909091,0.14285714285714285,0.22034632034632037,0.19375283743815197,0.05714285714285714,0.5736714615602251,0.18798106485984578,1.2352941176470589,0.22727272727272727,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,13.0,7.0,0.0,6.377011494252874,0.06666666666666668,0.10344827586206896,0.1920361247947455,0.16445225646477463,0.03940886699507389,0.5521187937182129,0.1847662716905923,1.2608695652173914,0.23333333333333334,organic
20.0,19.0,1.9,3.0,0.1,10.0,5.0,0.0,4.557894736842106,0.09999999999999998,0.15789473684210525,0.19766081871345026,0.22984880628409315,0.06432748538011696,0.5506766538976918,0.18131653590170707,1.2666666666666666,0.25,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,9.0,5.0,0.0,4.4411764705882355,0.11764705882352941,0.1875,0.22941176470588237,0.23685696430128,0.07916666666666666,0.5563352578940068,0.1853938865907363,1.2307692307692308,0.23529411764705882,organic
32.0,31.0,1.9375,2.0,0.0625,31.0,16.0,0.0,11.0,0.0625,0.06451612903225806,0.3333333333333333,0.09519273882019472,0.002150537634408602,0.5283144328010545,0.16837597733021084,1.0,0.03125,organic
26.0,25.0,1.9230769230769231,2.0,0.07692307692307693,25.0,13.0,0.0,9.0,0.07692307692307693,0.08,0.3333333333333333,0.11634224132132621,0.0033333333333333335,0.5688935683807415,0.19424083401135264,1.0,0.038461538461538464,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,8.0,4.0,0.0,4.091503267973856,0.1111111111111111,0.1764705882352941,0.19321895424836602,0.2552259405664096,0.07352941176470587,0.5177347093666431,0.1576010436229313,1.5454545454545454,0.3888888888888889,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,19.0,10.0,0.0,8.003787878787879,0.06060606060606061,0.09375,0.2259286412512219,0.13111331375222354,0.03528225806451613,0.5864622790368705,0.1999773235209337,1.1428571428571428,0.15151515151515152,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,11.0,6.0,0.0,5.3768115942028984,0.08333333333333333,0.13043478260869565,0.19894598155467716,0.1952887863514622,0.05138339920948616,0.5683208917032099,0.19061028109924044,1.2105263157894737,0.20833333333333334,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,10.0,5.0,0.0,4.164835164835165,0.14285714285714285,0.23076923076923078,0.26373626373626363,0.25161019445493554,0.10256410256410257,0.5383285866216581,0.17527989319985848,1.1818181818181819,0.21428571428571427,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.559017214064758,0.18846759962030446,1.0,0.0625,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,10.0,5.0,0.0,4.643274853801169,0.10526315789473684,0.16666666666666666,0.2143102855177159,0.22629130257636546,0.06862745098039215,0.551323899716754,0.17699387008460474,1.3846153846153846,0.3157894736842105,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,12.0,6.0,0.0,5.468965517241379,0.06666666666666668,0.10344827586206896,0.15960591133004928,0.1923040699960031,0.03940886699507389,0.5162976178446947,0.1617268538042226,1.380952380952381,0.3,organic
12.0,11.0,1.8333333333333333,2.0,0.16666666666666666,11.0,6.0,0.0,4.333333333333333,0.1666666666666667,0.18181818181818182,0.3333333333333333,0.24153265107212477,0.01818181818181818,0.5273618587756881,0.16837329547207114,1.0,0.08333333333333333,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,7.0,4.0,0.0,3.303030303030303,0.16666666666666666,0.2727272727272727,0.23030303030303031,0.3186628016591252,0.12727272727272726,0.5445238381537334,0.18344388658977043,1.2222222222222223,0.25,organic
12.0,11.0,1.8333333333333333,2.0,0.16666666666666666,11.0,6.0,0.0,4.333333333333333,0.1666666666666667,0.18181818181818182,0.3333333333333333,0.24153265107212477,0.01818181818181818,0.5808098488534782,0.20898341681369922,1.0,0.08333333333333333,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,9.0,5.0,0.0,5.1931034482758625,0.06666666666666668,0.10344827586206896,0.1497536945812808,0.20084830372508342,0.03940886699507389,0.5561888343812856,0.18442233092245633,1.6111111111111112,0.4,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.534474635338727,0.17302122467001094,1.0,0.06666666666666667,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,10.0,5.0,0.0,5.319540229885058,0.06666666666666668,0.10344827586206896,0.15426929392446634,0.1956509987767737,0.03940886699507389,0.5089528412522545,0.1548537670323371,1.5263157894736843,0.36666666666666664,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,16.0,8.0,0.0,7.46890756302521,0.05714285714285713,0.08823529411764705,0.19602750190985485,0.13950562087050333,0.032976827094474144,0.6033186573718459,0.22126939240122057,1.2142857142857142,0.2,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,11.0,6.0,0.0,5.436781609195402,0.06666666666666668,0.10344827586206896,0.15845648604269294,0.19246655981577868,0.03940886699507389,0.5421289931225788,0.1688949196860644,1.45,0.3333333333333333,organic
13.0,12.0,1.8461538461538463,3.0,0.15384615384615385,11.0,6.0,0.0,4.538461538461538,0.15384615384615385,0.25,0.32167832167832167,0.22993084440792655,0.11363636363636366,0.5725986000742186,0.19256050659039234,1.0909090909090908,0.15384615384615385,organic
23.0,22.0,1.9130434782608696,2.0,0.08695652173913043,22.0,11.0,0.0,8.0,0.08695652173913042,0.09090909090909091,0.33333333333333337,0.1308809314946403,0.004329004329004329,0.5670711323071691,0.1880211670065876,1.0,0.043478260869565216,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,17.0,9.0,0.0,7.202279202279202,0.07407407407407407,0.11538461538461539,0.2480911680911681,0.1451088592187309,0.04461538461538462,0.5860200586619535,0.1949823550913091,1.1304347826086956,0.14814814814814814,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,19.0,10.0,0.0,8.155303030303031,0.06060606060606061,0.09375,0.2308162267839687,0.12994043196511065,0.03528225806451613,0.5710789327785577,0.1923068101743098,1.103448275862069,0.12121212121212122,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,9.0,5.0,0.0,4.569169960474309,0.08695652173913042,0.13636363636363635,0.16996047430830039,0.22814441648816253,0.054112554112554105,0.5387660179222856,0.17026006084564718,1.5714285714285714,0.391304347826087,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,19.0,10.0,0.0,7.954545454545454,0.06060606060606061,0.09375,0.22434017595307915,0.1326331235826092,0.03528225806451613,0.5877743412600823,0.2038548678001335,1.1428571428571428,0.15151515151515152,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,11.0,6.0,0.0,5.280632411067193,0.08695652173913042,0.13636363636363635,0.20383963862224733,0.19647391404994852,0.054112554112554105,0.5602279341101333,0.1858504326185548,1.375,0.30434782608695654,organic
15.0,14.0,1.8666666666666667,3.0,0.13333333333333333,8.0,4.0,0.0,3.980952380952381,0.1333333333333333,0.21428571428571427,0.22930402930402932,0.26349642262418893,0.0934065934065934,0.5712177900631082,0.1969598608097868,1.4,0.3333333333333333,organic
26.0,25.0,1.9230769230769231,3.0,0.07692307692307693,16.0,8.0,0.0,6.52,0.07692307692307693,0.12,0.23,0.1609614315573174,0.04666666666666666,0.5643040947256369,0.1957888215027092,1.25,0.23076923076923078,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.551601025895174,0.18342189581552182,1.0,0.0625,organic
21.0,20.0,1.9047619047619047,3.0,0.09523809523809523,8.0,4.0,0.0,4.285714285714286,0.09523809523809523,0.15000000000000002,0.1729323308270677,0.24305640695150604,0.060526315789473706,0.5501875856861652,0.17303748467480282,1.6666666666666667,0.42857142857142855,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,17.0,9.0,0.0,7.118279569892473,0.06451612903225808,0.1,0.21097515758249905,0.14826599196134066,0.037931034482758634,0.5732520884134226,0.19507837340594736,1.1538461538461537,0.16129032258064516,organic
20.0,19.0,1.9,2.0,0.1,19.0,10.0,0.0,7.0,0.09999999999999999,0.10526315789473684,0.33333333333333337,0.14957126344281763,0.005847953216374269,0.5527552974463772,0.1822682856823518,1.0,0.05,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,8.0,4.0,0.0,4.117647058823529,0.1111111111111111,0.1764705882352941,0.19485294117647056,0.253441554476716,0.07352941176470587,0.5068677727890863,0.15426142703125725,1.7,0.4444444444444444,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.522430214847869,0.16286481481700996,1.0,0.06666666666666667,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5960686108120987,0.2084599716938941,1.0,0.0625,organic
25.0,24.0,1.92,2.0,0.08,24.0,12.0,0.0,8.666666666666666,0.08,0.08333333333333333,0.33333333333333326,0.12081583480840376,0.003623188405797101,0.5514089440581428,0.18423762753098205,1.0,0.04,organic
25.0,24.0,1.92,3.0,0.08,13.0,7.0,0.0,6.273333333333333,0.08,0.125,0.22927536231884058,0.16686848719912092,0.04891304347826088,0.5689183936396874,0.18924793411541913,1.3333333333333333,0.28,organic
